cfips,2019-08-01,2019-09-01,2019-10-01,2019-11-01,2019-12-01,2020-01-01,2020-02-01,2020-03-01,2020-04-01,2020-05-01,2020-06-01,2020-07-01,2020-08-01,2020-09-01,2020-10-01,2020-11-01,2020-12-01,2021-01-01,2021-02-01,2021-03-01,2021-04-01,2021-05-01,2021-06-01,2021-07-01,2021-08-01,2021-09-01,2021-10-01,2021-11-01,2021-12-01,2022-01-01,2022-02-01,2022-03-01,2022-04-01,2022-05-01,2022-06-01,2022-07-01,2022-08-01,2022-09-01,2022-10-01,2022-11-01,2022-12-01,2023-01-01,2023-02-01,2023-03-01,2023-04-01,2023-05-01,2023-06-01,county,state,K-means_Silhouette,K-means_Elbow
1103,2.6861081,2.67084,2.6795647,2.7079198,2.6871986,2.6837296,2.6314068,2.6542981,2.7055309,2.7142515,2.7197018,2.7164316,2.7142515,2.7066209,2.7207918,2.6924503,2.7055309,2.709971,2.7818305,3.0289834,3.045315,3.0464036,3.0420487,3.0420487,3.0681794,3.0703568,3.0681794,3.0888662,3.1084642,3.103287,3.0239108,2.8890798,2.9119141,2.8934293,2.9314864,2.9564953,2.9543207,2.9793296,3.0141246,3.0195613,3.0674045,,,,,,,1143,0,0,5
1105,0.49143311,0.47815114,0.43830523,0.46486917,0.4515872,0.44492382,0.4718889,0.4718889,0.55278414,0.60671431,0.60671431,0.67412698,0.66064447,0.68760955,0.70109206,0.70109206,0.71457464,0.7411474,0.79604721,0.82349712,0.8372221,0.86467195,0.86467195,0.90584683,0.91957176,0.89212185,0.87839693,0.85094702,0.82349712,0.79442507,0.79442507,0.80836236,0.79442507,0.76655054,0.75261325,0.75261325,0.69686413,0.66898954,0.64111501,0.61324042,0.62717772,,,,,,,1301,0,1,7
1107,0.60685688,0.61311311,0.62562561,0.66316319,0.6569069,0.63819343,0.60137457,0.59523809,0.58910161,0.57682866,0.58296514,0.59523809,0.63205695,0.62592047,0.65046638,0.64432991,0.65046638,0.66617322,0.69084626,0.75252897,0.74019247,0.72785592,0.75252897,0.75869727,0.75252897,0.77103382,0.78337032,0.77103382,0.75252897,0.75145942,0.7328282,0.7328282,0.7328282,0.73903865,0.73903865,0.77630109,0.7700907,0.7700907,0.7700907,0.7700907,0.77630109,,,,,,,1313,0,0,0
1109,1.8479034,1.7992743,1.8179778,1.8441627,1.8404219,1.7942227,1.7905003,1.7756104,1.7905003,1.7905003,1.8463371,1.8723943,1.9058964,1.9058964,1.8686718,1.82028,1.8016677,1.7607862,1.7905669,1.8315154,1.8203477,1.8352381,1.8352381,1.8203477,1.8501284,1.8612962,1.8761866,1.9171351,1.8947996,1.8859535,1.8970692,1.9155953,1.9081848,1.9230057,1.9230057,1.9711734,1.9748787,1.9785838,1.9785838,1.9785838,1.9600579,,,,,,,1316,0,0,0
1111,1.4158185,1.4897368,1.4215045,1.5522829,1.4442486,1.5458664,1.5798415,1.5911665,1.5571914,1.5685164,1.5685164,1.6194791,1.6138165,1.6024915,1.6817667,2.1404305,2.1007926,2.1407244,2.2195933,2.4787335,1.8590502,2.5350685,2.5970368,2.6308377,2.6421046,2.6815391,2.9575799,3.1547518,3.9547067,4.2024779,4.3978124,4.5205936,4.693604,4.7159281,4.799643,4.9112625,4.8666143,5.1121778,5.3465791,5.3689027,5.0117202,,,,,,,1385,0,0,0
1113,2.1950219,2.2132568,2.2292123,2.2246535,2.2109773,2.2300763,2.1890321,2.2004333,2.2460382,2.2984836,2.3418083,2.3737316,2.4558203,2.4581006,2.4900239,2.4672215,2.4124956,2.4164629,2.2474477,2.2771394,2.2931275,2.2908435,2.3205354,2.3091154,2.3456593,2.3228195,2.3228195,2.3251033,2.3228195,2.3363743,2.3272743,2.3750484,2.3909731,2.3841481,2.4000728,2.4887958,2.484246,2.5115454,2.5342948,2.5092704,2.5502195,,,,,,,1451,0,0,0
1115,2.8903809,2.9516873,2.9486969,2.9741166,2.9681356,2.9283295,2.8674154,2.9402151,2.914958,2.9298153,2.9164438,2.9119866,2.9461579,2.9298153,2.9283295,2.8837583,2.8703868,2.8153882,2.8286335,2.8404074,2.858068,2.8359923,2.8095014,2.8418791,2.8433509,2.8124449,2.8286335,2.8668983,2.8698416,2.8473837,2.8561046,2.8619187,2.8997092,2.8880813,2.9244187,2.997093,2.9709303,2.9738371,2.9912791,2.9796512,3.0261629,,,,,,,1567,0,0,0
1117,7.4463582,7.5095592,7.4855428,7.6384897,7.6846261,7.5393715,7.392468,7.442266,7.6109557,7.8686585,7.8879552,8.036726,8.0541553,7.9253035,7.8674135,7.4335513,7.3968253,7.254602,6.9524035,7.0568218,7.053751,7.0684919,7.0641928,7.0881472,7.1237721,7.1065741,7.1464987,7.2447743,7.2576733,7.1484637,7.1496716,7.1925416,7.2275624,7.2245436,7.2909622,7.4388947,7.429234,7.4817653,7.504106,7.5143704,7.5433531,,,,,,,1529,0,0,0
1119,0.94240838,0.96144694,0.94240838,0.9804855,0.96144694,0.94619137,0.94619137,0.95574886,0.97486383,0.94619137,0.94619137,0.9939788,1.0130937,1.0130937,1.0130937,1.0226512,1.0226512,1.0361189,1.0458022,1.0167522,1.0458022,1.0554856,1.0070689,1.0458022,1.0458022,1.0167522,1.0167522,1.0167522,0.98770213,0.93411994,0.92428714,0.95378566,1.0127827,1.0127827,1.0029498,1.0324484,1.0127827,1.0029498,1.0226156,1.0029498,1.0127827,,,,,,,1620,0,1,4
1121,1.6009872,1.6547753,1.6531932,1.6262993,1.6120611,1.6103263,1.5723618,1.5628707,1.5802711,1.5739437,1.5834348,1.6071626,1.6293086,1.6308904,1.6372179,1.6182356,1.6166538,1.6062094,1.6315539,1.6473943,1.6426421,1.6473943,1.6537304,1.6806589,1.6854111,1.6727388,1.6711547,1.6664027,1.6790749,1.6584194,1.6520956,1.6584194,1.6758099,1.6805527,1.6979432,1.7469528,1.7184956,1.7074289,1.7200766,1.7184956,1.7169147,,,,,,,1636,0,0,0
1123,3.5503881,3.4412892,3.4132352,3.4038839,3.3851812,3.3934252,3.3279271,3.3123324,3.3404031,3.3404031,3.3029754,3.3310461,3.3279271,3.3559978,3.3029754,3.274905,3.271786,3.2582939,3.3268895,3.3050637,3.2988276,3.3050637,3.2925916,3.2957096,3.2988276,3.2925916,3.3019457,3.2988276,3.2863557,3.2961206,3.2898841,3.2462268,3.2181613,3.2150431,3.3335412,3.8667831,3.9010851,3.9042037,3.9135587,3.9291506,3.9260321,,,,,,,1638,0,0,5
1125,5.8601685,5.9059944,5.882462,5.9790688,5.9679217,5.931169,5.8477526,5.9452763,6.0164256,6.0630407,6.0863485,6.1532044,5.9900513,5.8023639,5.8268981,5.8618598,5.8673797,5.7842102,3.857362,3.8426998,5.7029576,5.7188416,5.7701588,5.7897086,5.9057837,5.9351077,5.9406061,5.9931455,4.2685122,3.8022375,3.7846711,3.7955744,3.817987,3.8076892,3.8500912,3.9306548,3.9409523,3.9984977,4.086936,4.1493273,4.238977,,,,,,,1701,0,1,2
1127,1.5336754,1.5633979,1.5079161,1.5812314,1.5832127,1.5496609,1.5376945,1.5536498,1.5755883,1.5616274,1.5636219,1.5995214,1.5835661,1.6114879,1.6055046,1.6035101,1.5795772,1.5786096,1.4843342,1.5063987,1.4923577,1.4923577,1.4823284,1.4863402,1.5465158,1.5565451,1.5605568,1.5745978,1.5806154,1.586886,1.5949413,1.6009828,1.6150794,1.6191071,1.6392453,1.6775078,1.6593834,1.6150794,1.6231347,1.6070242,1.6654248,,,,,,,1750,0,0,0
1129,0.91303003,0.84339213,0.88981742,0.86660475,0.88207984,0.85007727,0.85780525,0.87326121,0.85780525,0.84234929,0.85007727,0.88098919,0.935085,0.95826894,0.92735702,0.91962904,0.90417314,0.92527246,0.89390731,0.92527246,0.96447897,0.92527246,0.91743118,0.90958989,0.92527246,0.9017486,0.91743118,0.96447897,0.96447897,0.94889945,0.95667732,0.96445519,0.95667732,0.95667732,0.98778874,0.972233,0.91778797,0.93334371,0.94889945,0.94112158,0.96445519,,,,,,,1769,0,0,6
1131,0.81528354,0.82745194,0.82745194,0.81528354,0.82745194,0.79588586,0.78364146,0.74690831,0.83261907,0.84486347,0.84486347,1.1754622,1.1999511,1.2244399,1.2366842,1.1999511,1.2121954,1.221619,1.2339585,1.2339585,1.2339585,1.2709773,1.2709773,1.1352419,0.98716682,0.98716682,0.98716682,0.96248764,0.99950641,1.0074627,1.0323383,1.0323383,1.1069652,1.1069652,1.1069652,1.1069652,1.1069652,1.1442786,1.1442786,1.1567165,1.1691543,,,,,,,1810,0,1,4
1133,1.1244259,1.2458428,1.2564008,1.2669587,1.2300059,1.191548,1.1650691,1.2074353,1.1862522,1.1756606,1.1650691,1.191548,1.2074353,1.2392099,1.2339141,1.2233225,1.1968437,1.1825221,1.1984304,1.1931276,1.1825221,1.2037332,1.1931276,1.209036,1.2196416,1.1825221,1.1825221,1.2196416,1.2461555,1.2450991,1.2345024,1.2503973,1.2398008,1.2292042,1.2345024,2.4637067,3.9472289,3.5975416,3.5551553,3.5816467,3.6293314,,,,,,,1829,0,0,0
2013,1.1065007,1.1065007,1.0719225,1.2793914,1.2448133,1.2597889,1.2257406,1.1916922,1.2597889,1.2597889,1.1916922,1.2597889,1.2597889,1.2597889,1.2597889,1.2597889,1.0214504,1.0341262,1.0685971,1.0685971,1.1030679,1.0685971,1.0685971,1.0341262,1.0341262,1.0341262,1.0341262,0.93071353,0.93071353,0.91649693,0.91649693,0.91649693,0.91649693,0.91649693,0.91649693,0.88255262,0.88255262,0.88255262,0.88255262,0.88255262,0.88255262,,,,,,,17,1,1,7
2016,1.4788586,1.3538846,1.3955426,1.3538846,1.3955426,1.4414037,1.4205139,1.4414037,1.399624,1.3787341,1.4205139,1.4414037,1.399624,1.399624,1.3787341,1.399624,1.3578441,1.3782867,1.1026293,1.1662426,1.187447,1.1450381,1.1662426,1.1450381,1.1450381,1.1662426,1.1662426,1.2086514,1.2298558,1.2150928,1.2150928,1.1724579,1.1511405,1.1511405,1.1511405,1.2364101,1.2150928,1.2364101,1.2577276,1.2150928,1.2364101,,,,,,,18,1,0,0
2020,7.3674922,6.5973153,6.6053376,6.6463428,6.6035547,6.6397505,6.5047216,6.5424042,6.6653209,6.6841621,6.6756387,6.7281251,6.7272277,6.6671152,6.7169099,6.6832647,6.628984,6.6174912,6.483048,6.5457582,6.5349302,6.5651574,6.5588412,6.5435023,6.552074,6.5453067,6.5674133,6.60531,6.5917754,6.6135583,6.6547008,6.7306561,6.7211618,6.7085023,6.7198052,6.8310261,6.818367,6.8319302,6.8323822,6.8427811,6.8861842,,,,,,,37,1,0,0
2050,0.57988578,0.5193007,0.68374586,0.62316084,0.70105588,0.7159493,0.72457516,0.7159493,0.69869751,0.69869751,0.74182695,0.75045288,0.73320109,0.73320109,0.77633053,0.78495646,0.77633053,0.72402042,0.78364563,0.77512777,0.80068141,0.78364563,0.79216355,0.74957412,0.76660991,0.80068141,0.79216355,0.76660991,0.72402042,0.72309655,0.77413869,0.77413869,0.77413869,0.77413869,0.79965973,0.85070181,0.85070181,0.85920882,0.85920882,0.85070181,0.91875798,,,,,,,147,1,0,3
2060,23.022598,18.079096,17.937853,17.090395,16.807909,16.379311,11.350574,10.344828,10.201149,10.201149,10.632184,10.91954,11.494253,13.21839,14.367816,14.655172,14.942529,14.820144,13.812949,14.100719,14.244604,14.388489,14.388489,14.820144,11.798561,11.942446,11.366906,11.366906,11.366906,13.255033,12.751678,12.248322,12.583893,11.744967,11.409396,12.248322,12.080537,12.080537,12.080537,12.248322,12.248322,,,,,,,202,1,1,1
2068,14.105157,14.408493,14.307382,14.357937,14.408493,14.278481,14.126582,14.177216,14.227848,14.227848,14.126582,14.379746,14.329114,14.329114,14.379746,14.43038,14.481012,14.40806,14.811083,14.710327,14.659949,14.508816,14.609571,14.508816,14.40806,14.40806,14.307304,14.508816,15.214106,13.514719,13.514719,13.559322,13.559322,13.603925,13.737734,14.094559,13.826941,13.916146,13.96075,13.96075,13.96075,,,,,,,474,1,1,7
2070,1.8367347,1.7492712,1.7201166,1.8658892,1.8950437,1.8028497,1.7446933,1.8610061,2.1517882,2.093632,2.12271,2.12271,2.12271,2.093632,1.6283803,1.6574585,1.5411457,1.5803336,1.5803336,1.6095991,1.6681299,1.6388645,1.6388645,1.6388645,1.6388645,1.5803336,1.7266608,1.7559263,1.6973953,1.7393868,1.7393868,1.7099056,1.6804246,1.6804246,1.6214622,1.6509434,1.6804246,1.6804246,1.7099056,1.7099056,1.6804246,,,,,,,488,1,0,5
2090,4.5059175,4.3886237,4.401803,4.4268432,4.4097104,4.3974676,4.3338895,4.3285913,4.4226336,4.4451509,4.4067392,4.4557471,4.4650187,4.4491243,4.4146867,4.4266071,4.4160109,4.3884521,3.7788336,3.8081167,3.8280823,3.8320756,3.8267512,3.8387308,3.8400617,3.8214271,3.8187652,3.845386,3.8294134,3.847646,3.8610246,3.8824301,3.926579,3.899822,3.926579,3.9693902,3.9252412,3.9426332,3.9239032,3.9292548,3.9453089,,,,,,,564,1,0,0
2100,6.2346587,7.5601373,7.5601373,7.3146787,7.3146787,7.6530614,8.2653065,7.8571429,8.3163261,8.1632652,7.9591837,7.8571429,7.9081631,7.8061223,7.8571429,8.1122446,8.0612249,8.3155651,4.8507462,5.0106611,5.0639658,5.1172709,5.0639658,5.1172709,5.0639658,5.0639658,5.1172709,5.1172709,5.0639658,5.6872039,5.3317537,5.5094786,5.4502368,5.5094786,5.5687203,5.5687203,5.5687203,5.5687203,5.390995,5.272512,5.4502368,,,,,,,706,1,0,5
2105,5.5679288,5.5679288,5.6236081,5.4565701,5.4008908,5.4938955,5.327414,5.1609321,5.3829079,5.1054382,5.1054382,5.1054382,5.0499444,5.0499444,5.1609321,5.327414,5.2719202,5.2283983,4.9532194,5.0082555,4.9532194,5.0632911,5.0632911,5.0632911,5.0632911,4.9532194,4.9532194,4.9532194,5.1183271,5.0053821,4.951561,4.951561,5.0592036,4.951561,4.951561,5.0053821,5.0053821,5.0053821,4.951561,4.8977394,4.7900968,,,,,,,781,1,1,7
2110,3.6662853,3.8991277,3.9425392,3.9701645,4.0056829,4.0160961,4.0752721,4.0318761,4.1423388,4.0910525,4.1186681,4.1305032,4.1423388,4.1423388,4.0713272,4.0673819,4.0949974,4.0738835,3.7930624,3.8128386,3.7891073,3.8009729,3.7811968,3.7732863,3.7693312,3.7337341,3.7455997,3.8128386,3.8167939,3.8226905,3.8424971,3.9019172,3.8900332,3.8860719,4.0524483,4.0286798,3.9969895,3.96926,3.9851053,3.945492,4.0049119,,,,,,,858,1,0,3
2122,5.3983827,5.3177428,5.3513427,5.319983,5.3289428,5.2802563,5.2335286,5.2001514,5.2268529,5.2446542,5.3136334,5.3091831,5.1957011,5.1778998,5.1200461,5.1066957,5.0577426,5.0445628,5.3364887,5.3077383,5.3652387,5.343123,5.329854,5.329854,5.3519692,5.3165846,5.4758167,5.4404316,6.4090939,6.346386,6.3485794,6.3705168,6.381485,6.3288364,5.5544586,5.701437,5.6334319,5.6334319,5.6290445,5.7189865,5.7145991,,,,,,,877,1,0,2
2130,5.2261872,5.1606255,5.0856981,5.1418939,5.1231618,5.1473331,5.0167847,5.0074601,5.0727339,5.1380081,5.2965312,5.3618054,5.5296531,5.5483027,5.5762777,5.5389781,5.5389781,5.4889941,5.8604999,5.8883624,5.8883624,5.9255133,5.8419242,5.8697872,5.7769108,5.8047738,5.8604999,5.9162254,5.8976502,5.8340259,5.741715,5.7601771,5.750946,5.7786393,5.7694082,5.8340259,5.7232533,5.8063326,5.8247948,5.7601771,5.9171052,,,,,,,888,1,1,1
2150,3.0129972,2.9933045,3.0622292,3.0228436,3.0228436,2.9875929,2.898263,2.8387096,2.9181142,2.878412,2.878412,2.9181142,2.8684864,2.8287842,2.8486352,2.8188586,3.037221,3.0830832,2.8328328,2.8728728,2.8728728,2.8928928,2.9429429,2.9529529,2.9329329,2.9529529,2.9129128,2.9029028,2.8928928,2.8874013,2.8474374,2.8074732,2.7675092,2.6975722,2.7575183,2.8174644,2.7974823,2.8374462,2.7874913,2.8574283,2.8973923,,,,,,,914,1,1,4
2164,2.6709402,2.4572649,2.4572649,2.4572649,2.4572649,2.1956089,2.1956089,2.0958083,2.1956089,2.1956089,2.2954092,2.1956089,2.2954092,2.2954092,2.2954092,2.2954092,2.2954092,2.1495328,2.3364487,2.2429907,2.2429907,2.3364487,2.3364487,2.3364487,2.3364487,2.3364487,2.4299066,2.5233645,2.5233645,3.139535,3.139535,3.139535,4.1860466,4.1860466,4.1860466,4.1860466,4.1860466,4.0697675,4.0697675,4.0697675,4.3023257,,,,,,,936,1,0,0
2170,5.4569426,5.493639,5.4759703,5.5724692,5.5439272,5.3873305,5.3382339,5.3382339,5.3780422,5.4258113,5.4244843,5.448369,5.4961386,5.4417348,5.4417348,5.3860035,5.4351001,5.2810726,5.5162201,5.6032634,5.6006651,5.5551949,5.5798788,5.6045628,5.6344433,5.565588,5.5759811,5.6305456,5.6305456,5.5165663,5.5216517,5.5407228,5.662776,5.6386199,5.6704044,5.7670302,5.7466879,5.7797441,5.7733874,5.7848296,5.7924581,,,,,,,1052,1,0,3
2180,1.7627957,1.7473326,1.8865007,1.7473326,1.7473326,1.7481982,1.7021929,1.7021929,1.7328631,1.7328631,1.7788683,1.8862138,1.8708787,1.8402085,1.8708787,1.8402085,1.8248734,1.7851694,1.6173329,1.6020751,1.5868173,1.6173329,1.6020751,1.6173329,1.6173329,1.6020751,1.6783644,1.6783644,1.6631064,1.6801589,1.6648847,1.6496105,1.6190622,1.6190622,1.6343364,1.6496105,1.6496105,1.6496105,1.6190622,1.6496105,1.7107072,,,,,,,1199,1,0,3
2185,1.5422748,1.5835857,1.6111264,1.5973561,1.5973561,1.5571172,1.4744384,1.5157778,1.5157778,1.4468789,1.4193193,1.4193193,1.4468789,1.433099,1.4468789,1.433099,1.433099,1.3971504,1.286485,1.2726518,1.3141513,1.3141513,1.3141513,1.3003181,1.3003181,1.3003181,1.3141513,1.3003181,1.3003181,1.3786098,1.3931215,1.3931215,1.3931215,1.4366565,1.4656799,1.3060514,1.3205631,1.3350748,1.3205631,1.3060514,1.3205631,,,,,,,1203,1,0,2
2188,0.51782513,0.47799245,0.47799245,0.53774148,0.55765784,0.49860391,0.51854807,0.51854807,0.51854807,0.5384922,0.5384922,0.55843639,0.55843639,0.55843639,0.5384922,0.5384922,0.51854807,0.54054052,0.32032031,0.34034035,0.34034035,0.32032031,0.32032031,0.32032031,0.32032031,0.3003003,0.3003003,0.34034035,0.36036035,0.34246576,0.34246576,0.38275585,0.38275585,0.40290087,0.42304593,0.42304593,0.44319096,0.46333602,0.46333602,0.46333602,0.48348105,,,,,,,1206,1,0,3
2195,2.7591643,2.8379977,2.8379977,2.8379977,2.8774142,2.8560095,2.7766759,2.737009,2.6973424,2.8956764,2.935343,2.8560095,2.9750099,2.935343,2.935343,2.9750099,2.935343,2.9524541,2.7607362,2.7607362,2.7607362,2.8374233,2.8374233,2.9141104,2.9141104,2.9141104,2.9524541,3.1441717,3.2975459,3.0525928,3.0893712,3.0893712,3.1629276,3.1997058,3.1629276,3.1261494,3.1261494,3.1261494,3.1261494,3.1629276,3.2732623,,,,,,,1304,1,0,0
2198,3.8897893,3.9303079,2.8768234,2.9781199,3.0591571,2.8363047,2.8160453,2.8363047,2.856564,2.9578607,2.9781199,2.9578607,2.9578607,2.9376013,2.9781199,3.2414911,3.2212317,3.2409294,3.2205462,3.3020792,3.3020792,3.2816958,3.3020792,3.3428454,3.3428454,3.3428454,3.5059111,3.5670607,3.5670607,3.6240785,3.6240785,3.6240785,3.6036036,3.5626535,3.5626535,3.5831287,3.5217035,3.5421786,3.5217035,3.4807534,3.4807534,,,,,,,1366,1,0,5
2220,6.1466413,6.1027369,6.1759109,6.1466413,6.190546,6.0891309,5.9714665,6.0302987,6.1773791,6.2803354,6.7509928,6.8686571,6.9274893,7.4569788,7.4716868,7.4422708,7.5011029,7.4671006,7.2157326,7.3340235,7.4227414,7.0974422,6.7573562,6.4320569,6.2841935,6.2841935,6.313766,6.3285522,6.2841935,6.2870698,6.198102,6.1684461,6.1387901,6.1832738,6.1239619,6.0794783,6.1091342,6.094306,6.198102,6.3612099,6.1832738,,,,,,,1542,1,1,7
2230,7.427938,7.5388026,7.7605324,7.9822617,8.0931263,8.4474888,8.2191782,8.333333,8.333333,7.762557,7.9908676,7.9908676,8.1050224,8.2191782,8.4474888,8.4474888,8.4474888,7.8059072,7.3839664,7.4894514,7.3839664,7.5949368,7.5949368,7.5949368,7.5949368,7.4894514,7.4894514,7.3839664,7.3839664,6.4285712,6.25,6.3392859,6.3392859,6.3392859,6.6071429,6.6071429,6.6071429,6.6071429,6.4285712,6.5178571,6.6071429,,,,,,,1544,1,1,7
2240,3.461309,3.4414163,3.3419535,3.4016311,3.4016311,3.4930139,3.4530938,3.5528941,3.5329342,3.512974,3.4331338,3.4730539,3.4131737,3.4131737,3.3932135,3.3732536,3.3932135,3.6298366,3.8492222,4.0087752,4.088552,4.0686078,4.0686078,3.9888313,3.9688871,3.829278,3.9489429,3.8093338,3.7694457,3.6460385,3.7642884,4.0007882,4.1584549,4.1190381,4.2964129,4.3358297,4.3161216,4.3358297,4.0007882,3.9613717,4.0007882,,,,,,,1557,1,0,6
2275,4.2627883,3.9618857,3.8114343,3.9117353,3.9618857,4.0180812,4.0683074,4.2189856,4.2692113,4.4701157,4.5705676,4.6207933,4.6710196,4.8216977,4.8216977,4.8719234,4.8719234,4.7689281,4.9655852,4.9655852,5.0639133,4.9655852,5.0147491,5.0639133,5.1130776,4.9655852,4.9164209,4.9164209,4.7689281,4.9370279,4.8866501,4.8866501,4.7858944,4.6851387,4.6347609,5.088161,5.1889167,5.4408059,5.4911838,5.5415616,5.743073,,,,,,,1842,1,0,3
2282,2.6266418,2.6266418,2.6266418,2.6266418,2.6266418,2.5896413,2.5896413,2.5896413,2.9880478,2.9880478,2.9880478,3.7848606,3.7848606,3.9840639,3.9840639,3.9840639,3.7848606,3.8076153,4.4088178,4.4088178,4.2084169,4.2084169,4.2084169,4.2084169,4.2084169,4.2084169,4.2084169,4.2084169,4.2084169,4.5553145,4.5553145,4.5553145,4.3383946,4.3383946,4.3383946,4.3383946,4.3383946,4.5553145,4.5553145,4.5553145,4.5553145,,,,,,,1850,1,0,6
2290,2.1368608,2.1114221,1.9842279,2.0859833,2.1114221,2.0168495,1.9402604,2.0168495,2.0423794,2.2976768,2.3232064,2.3232064,2.3487363,2.6040337,2.6550932,2.7316823,2.6295633,2.5476067,2.2645395,2.2902727,2.3160062,2.3932064,2.4446733,2.4446733,2.4446733,2.4446733,2.4189398,2.5733402,2.4189398,2.4823623,2.4562321,2.5868826,2.639143,2.665273,2.7436635,2.7959237,2.8743141,2.9265742,2.9265742,2.9004443,2.9788346,,,,,,,1866,1,0,0
4001,5.1402597,5.1149001,5.0251646,5.097343,5.0739341,5.0028052,4.9602447,4.9679828,4.9350953,4.9234877,4.9215531,4.908011,4.913815,4.913815,4.8925343,4.8751235,4.8944693,4.9018474,4.9846034,4.9807544,4.9711318,4.9364896,4.9287915,4.9499617,4.9499617,4.9326406,4.9461122,4.9865279,4.9692073,4.9029136,4.8762364,4.8705196,4.8590865,4.8495588,4.8552756,4.8876696,4.8857636,4.8971968,4.8952913,4.8838582,4.8686142,,,,,,,48,2,1,1
4003,3.5649719,3.5446587,3.5446587,3.5365334,3.5131731,3.5386817,3.463542,3.4544034,3.501112,3.5468051,3.5366509,3.579298,3.6493609,3.6178832,3.5853903,3.5396972,3.4929886,3.48189,3.5103219,3.5214915,3.5519543,3.534692,3.5001676,3.508291,3.5428154,3.5194607,3.5133681,3.5275841,3.5296149,3.4698792,3.488009,3.519233,3.6511788,3.633049,3.64715,3.7095978,3.6521862,3.6612511,3.6642728,3.6834102,3.705569,,,,,,,364,2,0,3
4005,6.2317977,6.3898206,6.436676,6.3999267,6.3668518,6.2358685,6.1571856,5.9962015,6.055892,6.0775981,6.0983992,6.102921,6.136384,6.1617074,6.1598988,6.136384,6.0251427,5.8881845,5.5220146,5.76583,5.792623,5.7854781,5.7908368,5.8203092,5.8203092,5.8024473,5.8015542,5.7979817,5.7944093,5.7616549,5.7634215,5.8411503,5.8676491,5.8579326,5.9241791,6.0398889,6.0434222,6.0902362,6.1070185,6.1087852,6.441783,,,,,,,367,2,0,0
4007,4.1775951,4.2413931,4.2201271,4.2744737,4.2721109,4.2584195,4.2208176,4.0140066,4.2725201,4.3289227,4.3242226,4.3077717,4.3900261,4.3923764,4.3406734,4.2302179,4.1973162,4.190218,4.2883167,4.2416034,4.2065678,4.190218,4.1832113,4.2042322,4.1972251,4.2018967,4.1785398,4.1505117,4.1528473,4.1174288,4.1707215,4.193892,4.1753554,4.1637702,4.1892581,4.2309651,4.2124286,4.2286482,4.2471848,4.2796235,4.3051114,,,,,,,637,2,1,4
4009,1.838316,1.7798407,1.8017689,1.838316,1.8273518,1.8296667,1.7752124,1.8224062,1.8841211,1.8986423,1.8877513,1.9458361,2.0874174,2.0801568,2.0765266,2.0728962,2.0547447,2.0315375,1.887201,1.9196767,1.9629776,1.9846282,1.9810197,1.9846282,1.9810197,1.9593693,1.9377187,1.991845,1.9846282,1.979527,1.993794,1.993794,1.9688269,1.9402932,1.9509933,1.9759604,1.95456,1.9438599,1.95456,1.9688269,1.9866605,,,,,,,665,2,0,5
4011,1.3077723,1.2483281,1.2334671,1.2483281,1.2929113,1.1944647,1.179898,1.179898,1.2090313,1.2381645,1.3692644,1.3983977,1.4857975,1.5149308,1.5003642,1.4712309,1.4712309,1.4070206,1.2909777,1.305483,1.3199884,1.3199884,1.2909777,1.3199884,1.3489991,1.3344938,1.305483,1.2764723,1.2619669,1.25,1.2790698,1.2790698,1.2936046,1.3226744,1.3226744,1.3662791,1.2645348,1.3081396,1.3226744,1.3372093,1.380814,,,,,,,685,2,1,6
4012,2.3362024,2.3010714,2.3303473,2.3303473,2.3303473,2.3195281,2.3253124,2.3253124,2.3600185,2.5161963,2.5219805,2.5335493,2.6145303,2.6145303,2.6029615,2.5740397,2.5856085,2.563513,2.3853316,2.3508449,2.3623405,2.3508449,2.3795838,2.3565927,2.3623405,2.3910794,2.3910794,2.3853316,2.3910794,2.3328238,2.3214993,2.3214993,2.3158371,2.3045127,2.2988505,2.3611348,2.338486,2.3328238,2.2875261,2.3158371,2.3894458,,,,,,,920,2,1,1
4013,14.431505,14.518811,14.53587,14.573986,14.543102,14.147477,13.905578,13.893092,14.137327,14.160336,14.208754,14.277658,14.394421,14.347404,14.334514,14.295095,14.317732,13.983219,13.683044,13.818388,13.926194,13.967562,13.962261,13.924214,13.96022,14.596242,14.544273,14.525022,14.507018,14.694293,14.573463,14.600711,14.660114,14.676743,14.604786,14.688552,14.678408,14.760776,14.87283,14.89511,14.951479,,,,,,,1039,2,0,0
4015,4.7922578,4.786284,4.6662087,4.6476898,4.5998983,4.5383615,4.4816175,4.4567914,4.513536,4.502305,4.4887104,4.631753,4.6323442,4.6004257,4.6116562,4.5791464,4.5803285,4.5345507,4.6028399,4.6174321,4.6302729,4.6221013,4.6005054,4.6127625,4.6267705,4.6133461,4.6343584,4.6711297,4.6279383,4.5396361,4.5464935,4.5642085,4.5647802,4.5362072,4.5584941,4.6739278,4.6756425,4.7185016,4.7247872,4.706501,4.720787,,,,,,,1124,2,0,6
